time,grid_load,soc
0.0,1.62,0.8333333333333334
1.0,1.62,1.6666666666666667
2.0,1.62,2.5000000000000004
3.0,1.62,3.3333333333333335
4.0,1.62,4.166666666666666
5.0,1.62,5.0
6.0,1.62,5.833333333333333
7.0,1.62,6.666666666666667
8.0,1.62,7.5
9.0,1.62,8.333333333333332
10.0,1.62,9.166666666666668
11.0,1.62,10.000000000000002
12.0,1.62,10.833333333333336
13.0,1.62,11.66666666666667
14.0,1.62,12.500000000000004
15.0,1.62,13.33333333333334
16.0,1.62,14.166666666666671
17.0,1.62,15.000000000000005
18.0,1.62,15.833333333333337
19.0,1.62,16.666666666666675
20.0,1.62,17.500000000000007
21.0,1.62,18.33333333333334
22.0,1.62,19.166666666666675
23.0,1.62,20.00000000000001
24.0,1.62,20.833333333333343
25.0,1.62,21.66666666666668
26.0,1.62,22.50000000000001
27.0,1.62,23.333333333333346
28.0,1.62,24.166666666666682
29.0,1.62,25.00000000000001
30.0,1.62,25.833333333333346
31.0,1.62,26.666666666666682
32.0,1.62,27.500000000000014
33.0,1.62,28.33333333333335
34.0,1.62,29.166666666666686
35.0,1.62,30.000000000000014
36.0,1.62,30.83333333333335
37.0,1.62,31.666666666666686
38.0,1.62,32.500000000000014
39.0,1.62,33.33333333333335
40.0,1.62,34.16666666666668
41.0,1.62,35.00000000000001
42.0,1.62,35.83333333333334
43.0,1.62,36.66666666666667
44.0,1.62,37.5
45.0,1.62,38.33333333333333
46.0,1.62,39.16666666666666
47.0,1.62,39.99999999999999
48.0,1.62,40.83333333333332
49.0,1.62,41.66666666666665
50.0,1.62,42.499999999999986
51.0,1.62,43.333333333333314
52.0,1.62,44.16666666666664
53.0,1.62,44.99999999999997
54.0,1.62,45.8333333333333
55.0,1.62,46.666666666666636
56.0,1.62,47.499999999999964
57.0,1.62,48.3333333333333
58.0,1.62,49.16666666666663
59.0,1.62,49.999999999999964
60.0,1.62,50.833333333333286
61.0,1.62,51.666666666666615
62.0,1.62,52.49999999999994
63.0,1.62,53.33333333333328
64.0,1.62,54.16666666666661
65.0,1.62,54.999999999999936
66.0,1.62,55.83333333333327
67.0,1.62,56.6666666666666
68.0,1.62,57.49999999999993
69.0,1.62,58.33333333333326
70.0,1.62,59.1666666666666
71.0,1.62,59.99999999999993
72.0,1.62,60.833333333333265
73.0,1.62,61.66666666666659
74.0,1.62,62.49999999999992
75.0,1.62,63.333333333333265
76.0,1.62,64.1666666666666
77.0,1.62,64.99999999999993
78.0,1.62,65.83333333333327
79.0,1.62,66.6666666666666
80.0,1.62,67.49999999999994
81.0,1.62,68.33333333333329
82.0,1.62,69.16666666666661
83.0,1.62,69.99999999999996
84.0,1.62,70.8333333333333
85.0,1.62,71.66666666666663
86.0,1.62,72.49999999999997
87.0,1.62,73.3333333333333
88.0,1.62,74.16666666666664
89.0,1.62,74.99999999999999
90.0,1.62,75.83333333333331
91.0,1.62,76.66666666666666
92.0,1.62,77.5
93.0,1.62,78.33333333333333
94.0,1.62,79.16666666666667
95.0,1.62,80.00000000000001
96.0,1.62,80.83333333333334
97.0,1.5526279326325527,81.63201025341182
98.0,1.4880577143153288,82.39747204061106
99.0,1.426172822602055,83.13110003577673
100.0,1.3668615809465172,83.83421813297144
101.0,1.3100169571727482,84.50809516855415
